time /s	I /mA	E /V
4.3000000E+00	-8.1977E-03	4.0038E-03
4.3100000E+00	6.7057E-03	1.5984E-01
4.3200000E+00	1.4910E-02	2.8406E-01
4.3300000E+00	3.2270E-03	2.1284E-01
4.3400000E+00	-1.0293E-02	4.1661E-02
4.3500000E+00	-9.5899E-03	-1.3290E-03
4.3600000E+00	5.0258E-03	1.4217E-01
4.3700000E+00	1.4886E-02	2.8236E-01
4.3800000E+00	5.1548E-03	2.3447E-01
4.3900000E+00	-9.1561E-03	6.2965E-02
4.4000000E+00	-1.0621E-02	-3.3266E-03
4.4100000E+00	3.2460E-03	1.2451E-01
4.4200000E+00	1.4546E-02	2.7805E-01
4.4300000E+00	7.1043E-03	2.5449E-01
4.4400000E+00	-7.8813E-03	8.5957E-02
4.4500000E+00	-1.1483E-02	-2.6578E-03
4.4600000E+00	1.4400E-03	1.0719E-01
4.4700000E+00	1.3883E-02	2.7076E-01
4.4800000E+00	9.1541E-03	2.7215E-01
4.4900000E+00	-6.4866E-03	1.1031E-01
4.5000000E+00	-1.2013E-02	1.3521E-03
4.5100000E+00	-4.4667E-04	9.0903E-02
4.5200000E+00	1.3045E-02	2.6108E-01
4.5300000E+00	1.0909E-02	2.8711E-01
4.5400000E+00	-4.8884E-03	1.3526E-01
4.5500000E+00	-1.2306E-02	8.3725E-03
4.5600000E+00	-2.2287E-03	7.5574E-02
4.5700000E+00	1.1923E-02	2.4874E-01
4.5800000E+00	1.2524E-02	2.9908E-01
4.5900000E+00	-3.2168E-03	1.6090E-01
4.6000000E+00	-1.2276E-02	1.8700E-02
4.6100000E+00	-4.0477E-03	6.2274E-02
4.6200000E+00	1.0638E-02	2.3476E-01
4.6300000E+00	1.3781E-02	3.0844E-01
4.6400000E+00	-1.4391E-03	1.8623E-01
4.6500000E+00	-1.2041E-02	3.1670E-02
4.6600000E+00	-5.7799E-03	5.0620E-02
4.6700000E+00	9.2382E-03	2.1948E-01
4.6800000E+00	1.4703E-02	3.1473E-01
4.6900000E+00	3.3597E-04	2.1119E-01
4.7000000E+00	-1.1520E-02	4.7326E-02
4.7100000E+00	-7.4303E-03	4.1634E-02
4.7200000E+00	7.6215E-03	2.0245E-01
4.7300000E+00	1.5216E-02	3.1773E-01
4.7400000E+00	2.2508E-03	2.3516E-01
4.7500000E+00	-1.0772E-02	6.5675E-02
4.7600000E+00	-8.8743E-03	3.4990E-02
4.7700000E+00	5.9538E-03	1.8517E-01
4.7800000E+00	1.5349E-02	3.1771E-01
4.7900000E+00	4.2132E-03	2.5784E-01
4.8000000E+00	-9.8043E-03	8.5982E-02
4.8100000E+00	-1.0147E-02	3.1341E-02
4.8200000E+00	4.2057E-03	1.6750E-01
4.8300000E+00	1.5136E-02	3.1472E-01
4.8400000E+00	6.2492E-03	2.7846E-01
4.8500000E+00	-8.5823E-03	1.0828E-01
