time /s	I /mA	E /V
5.1700000E+00	-5.5543E-03	9.4268E-02
5.1800000E+00	9.9643E-03	2.7273E-01
5.1900000E+00	1.3647E-02	3.5038E-01
5.2000000E+00	-2.6437E-03	2.1588E-01
5.2100000E+00	-1.2442E-02	6.4352E-02
5.2200000E+00	-3.5085E-03	1.1557E-01
5.2300000E+00	1.1504E-02	2.9641E-01
5.2400000E+00	1.2221E-02	3.4644E-01
5.2500000E+00	-4.5494E-03	1.9458E-01
5.2600000E+00	-1.2441E-02	6.0677E-02
5.2700000E+00	-1.4690E-03	1.3922E-01
5.2800000E+00	1.2788E-02	3.1740E-01
5.2900000E+00	1.0322E-02	3.3875E-01
5.3000000E+00	-6.3078E-03	1.7325E-01
5.3100000E+00	-1.2057E-02	6.0668E-02
5.3200000E+00	6.1903E-04	1.6451E-01
5.3300000E+00	1.4012E-02	3.3571E-01
5.3400000E+00	8.1495E-03	3.2778E-01
5.3500000E+00	-7.9271E-03	1.5328E-01
5.3600000E+00	-1.1311E-02	6.4988E-02
5.3700000E+00	2.6854E-03	1.9119E-01
5.3800000E+00	1.4895E-02	3.5036E-01
